X,Y,OBJECTID,EVENT_UNIQUE_ID,REPORT_DATE,OCC_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,REPORT_DOY,REPORT_DOW,REPORT_HOUR,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOY,OCC_DOW,OCC_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,UCR_CODE,UCR_EXT,OFFENCE,MCI_CATEGORY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8837643.013,5415722.916,358213,GO-20232162645,2023/09/16 04:00:00+00,2023/09/15 04:00:00+00,2023,September,16,259,Saturday  ,0,2023,September,15,258,Friday    ,20,D53,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,98,Rosedale-Moore Park,98,Rosedale-Moore Park (98),-79.38989794,43.67784735
-8828633.413,5428017.764,358214,GO-20232164898,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,6,2023,September,16,259,Saturday  ,3,D41,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.30896333,43.75767287
-8823534.579,5418370.06,358215,GO-20232164875,2023/09/16 04:00:00+00,2023/09/15 04:00:00+00,2023,September,16,259,Saturday  ,6,2023,September,15,258,Friday    ,20,D41,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),-79.26315972,43.69504318
-8832056.973,5414573.578,358216,GO-20232165322,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,9,2023,September,16,259,Saturday  ,8,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1420,100,Assault With Weapon,Assault,70,South Riverdale,70,South Riverdale (70),-79.33971769,43.67037973
-8845131.205,5429260.739,358217,GO-20232165411,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,9,2023,September,16,259,Saturday  ,4,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,34,Bathurst Manor,34,Bathurst Manor (34),-79.45716551,43.76573708
-8840548.462,5431711.105,358218,GO-20232168353,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,16,2023,September,16,259,Saturday  ,14,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,36,Newtonbrook West,36,Newtonbrook West (36),-79.41599803,43.78163148
-8841502.264,5416353.266,358219,GO-20232165216,2023/09/16 04:00:00+00,2023/09/15 04:00:00+00,2023,September,16,259,Saturday  ,12,2023,September,15,258,Friday    ,20,D13,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,Break and Enter,94,Wychwood,94,Wychwood (94),-79.42456619,43.68194255
-8840038.898,5409771.417,358220,GO-20232167407,2023/09/16 04:00:00+00,2023/08/01 04:00:00+00,2023,September,16,259,Saturday  ,14,2023,August,1,213,Tuesday   ,9,D14,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,163,Fort York-Liberty Village,82,Niagara (82),-79.41142054,43.63916846
-8859309.389,5421042.824,358221,GO-20232168305,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,16,2023,September,16,259,Saturday  ,10,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.58453031,43.71240043
-8835542.47,5412712.929,358222,GO-20232164179,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,2,2023,September,16,259,Saturday  ,2,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1450,120,Discharge Firearm With Intent,Assault,73,Moss Park,73,Moss Park (73),-79.37102845,43.65828851
-8835542.47,5412712.929,358223,GO-20232164179,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,2,2023,September,16,259,Saturday  ,2,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1450,120,Discharge Firearm With Intent,Assault,73,Moss Park,73,Moss Park (73),-79.37102845,43.65828851
-8821826.26,5438244.81,358224,GO-20232170107,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,20,2023,September,16,259,Saturday  ,20,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,Assault,130,Milliken,130,Milliken (130),-79.24781363,43.82399195
-8855725.414,5408581.099,358225,GO-20232163945,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,2,2023,September,16,259,Saturday  ,1,D22,Bar / Restaurant,Commercial,1430,100,Assault,Assault,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.55233491,43.63142957
-8842885.127,5427711.46,358226,GO-20232165449,2023/09/16 04:00:00+00,2023/09/11 04:00:00+00,2023,September,16,259,Saturday  ,10,2023,September,11,254,Monday    ,16,D32,"Apartment (Rooming House, Condo)",Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,38,Lansing-Westgate,38,Lansing-Westgate (38),-79.43698866,43.75568545
-8839123.419,5412572.63,358227,GO-20232170448,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,21,2023,September,16,259,Saturday  ,21,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,79,University,79,University (79),-79.40319665,43.6573767
-8842742.922,5432731.803,358228,GO-20232168156,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,16,2023,September,16,259,Saturday  ,16,D32,"Apartment (Rooming House, Condo)",Apartment,1480,110,Administering Noxious Thing,Assault,36,Newtonbrook West,36,Newtonbrook West (36),-79.43571121,43.78825102
-8836550.429,5412345.852,358229,GO-20232167632,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,14,2023,September,16,259,Saturday  ,14,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.3800831,43.65590281
-8856937.456,5411844.527,358230,GO-20232164336,2023/09/16 04:00:00+00,2023/09/15 04:00:00+00,2023,September,16,259,Saturday  ,3,2023,September,15,258,Friday    ,23,D22,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,158,Islington,14,Islington-City Centre West (14),-79.56322287,43.65264446
-8836846.639,5413312.312,358231,GO-20232168588,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,17,2023,September,16,259,Saturday  ,17,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,Assault,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.38274399,43.6621838
-8840548.462,5431711.105,358232,GO-20232192895,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,23,2023,September,16,259,Saturday  ,23,D32,Ttc Subway Station,Transit,1430,100,Assault,Assault,36,Newtonbrook West,36,Newtonbrook West (36),-79.41599803,43.78163148
-8836537.878,5412061.795,358233,GO-20232171176,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,23,2023,September,16,259,Saturday  ,23,D52,Bar / Restaurant,Commercial,1430,100,Assault,Assault,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.37997035,43.65405661
-8816759.664,5434388.788,358234,GO-20232166372,2023/09/16 04:00:00+00,2023/09/14 04:00:00+00,2023,September,16,259,Saturday  ,19,2023,September,14,257,Thursday  ,12,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,Break and Enter,146,Malvern East,132,Malvern (132),-79.20229963,43.79899554
-8840478.404,5429351.427,358235,GO-20232166976,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,13,2023,September,16,259,Saturday  ,12,D32,"Open Areas (Lakes, Parks, Rivers)",Outside,1430,100,Assault,Assault,37,Willowdale West,37,Willowdale West (37),-79.41536869,43.76632541
-8835717.609,5425008.118,358236,GO-20232169926,2023/09/16 04:00:00+00,2023/09/15 04:00:00+00,2023,September,16,259,Saturday  ,20,2023,September,15,258,Friday    ,6,D33,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,41,Bridle Path-Sunnybrook-York Mills,41,Bridle Path-Sunnybrook-York Mills (41),-79.37260174,43.73814227
-8856239.927,5406223.845,358237,GO-20232170710,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,22,2023,September,16,259,Saturday  ,22,D22,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,1430,100,Assault,Assault,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.55695686,43.61610088
-8834101.189,5415345.552,358238,GO-20232171253,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,23,2023,September,16,259,Saturday  ,23,D55,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,Assault,68,North Riverdale,68,North Riverdale (68),-79.35808119,43.6753956
-8829021.578,5421425.588,358239,GO-20232166880,2023/09/16 04:00:00+00,2023/09/15 04:00:00+00,2023,September,16,259,Saturday  ,13,2023,September,15,258,Friday    ,19,D55,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,54,O'Connor-Parkview,54,O'Connor-Parkview (54),-79.31245027,43.71488574
-8853745.649,5409731.575,358240,GO-20232169605,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,19,2023,September,16,259,Saturday  ,19,D22,Ttc Bus Stop / Shelter / Loop,Outside,1460,100,Assault Peace Officer,Assault,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.53455038,43.63890944
-8848390.994,5426029.542,358241,GO-20232168970,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,19,2023,September,16,259,Saturday  ,19,D31,Schools During Un-Supervised Activity,Educational,1610,200,Robbery - Mugging,Robbery,27,York University Heights,27,York University Heights (27),-79.4864487,43.74477134
-8821826.26,5438244.81,358242,GO-20232165669,2023/09/16 04:00:00+00,2023/09/15 04:00:00+00,2023,September,16,259,Saturday  ,9,2023,September,15,258,Friday    ,18,D42,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,144,Morningside Heights,131,Rouge (131),-79.24781363,43.82399195
-8843851.597,5422815.452,358243,GO-20232165890,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,11,2023,September,16,259,Saturday  ,1,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,32,Englemount-Lawrence,32,Englemount-Lawrence (32),-79.4456706,43.72390932
-8840478.404,5429351.427,358244,GO-20232166976,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,13,2023,September,16,259,Saturday  ,12,D32,"Open Areas (Lakes, Parks, Rivers)",Outside,1420,100,Assault With Weapon,Assault,37,Willowdale West,37,Willowdale West (37),-79.41536869,43.76632541
-8840459.252,5422344.809,358245,GO-20232165466,2023/09/16 04:00:00+00,2023/09/15 04:00:00+00,2023,September,16,259,Saturday  ,9,2023,September,15,258,Friday    ,0,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),-79.41519665,43.72085386
-8836356.768,5413942.518,358246,GO-20232169646,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,20,2023,September,16,259,Saturday  ,20,D51,"Gas Station (Self, Full, Attached Convenience)",Commercial,1610,210,Robbery - Business,Robbery,74,North St.James Town,74,North St.James Town (74),-79.37834341,43.66627912
-8786707.154,5447209.826,358247,GO-20232170537,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,21,2023,September,16,259,Saturday  ,18,NSA,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,NSA,NSA,NSA,NSA,-78.93233333,43.88206664
-8847893.955,5410529.221,358248,GO-20232169827,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,19,2023,September,16,259,Saturday  ,19,D11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,87,High Park-Swansea,87,High Park-Swansea (87),-79.48198372,43.64409483
-8818608.742,5425783.7,358249,GO-20232170381,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,21,2023,September,16,259,Saturday  ,21,D43,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,139,Scarborough Village,139,Scarborough Village (139),-79.21891018,43.74317589
-8821826.26,5438244.81,358250,GO-20232170107,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,20,2023,September,16,259,Saturday  ,20,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,Assault,130,Milliken,130,Milliken (130),-79.24781363,43.82399195
-8852738.74,5411006.544,358251,GO-20232170059,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,20,2023,September,16,259,Saturday  ,20,D22,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.52550516,43.64719762
-8816082.53,5432480.406,358252,GO-20232166514,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,12,2023,September,16,259,Saturday  ,1,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,135,Morningside,135,Morningside (135),-79.19621683,43.7866207
-8835316.264,5410504.251,358253,GO-20232170096,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,20,2023,September,16,259,Saturday  ,20,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.3689964,43.6439325
6.32778E-09,5.66492E-09,358254,GO-20232169058,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,18,2023,September,16,259,Saturday  ,18,NSA,"Open Areas (Lakes, Parks, Rivers)",Outside,1430,100,Assault,Assault,NSA,NSA,NSA,NSA,0,0
-8827237.059,5419808.061,358255,GO-20232168065,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,16,2023,September,16,259,Saturday  ,15,D55,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,Assault,54,O'Connor-Parkview,54,O'Connor-Parkview (54),-79.29641966,43.70438235
-8851059.732,5422947.435,358256,GO-20232169116,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,18,2023,September,16,259,Saturday  ,18,D31,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.51042238,43.72476614
-8863332.998,5424372.281,358257,GO-20232171281,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,23,2023,September,16,259,Saturday  ,18,D23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,220,B&E W'Intent,Break and Enter,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.620675,43.7340153
-8848178.981,5407033.211,358258,GO-20232165197,2023/09/16 04:00:00+00,2023/09/14 04:00:00+00,2023,September,16,259,Saturday  ,8,2023,September,14,257,Thursday  ,22,D22,"Apartment (Rooming House, Condo)",Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17),-79.48454415,43.62136444
-8835848.136,5414097.952,358259,GO-20232166213,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,9,2023,September,16,259,Saturday  ,9,D51,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,74,North St.James Town,74,North St.James Town (74),-79.37377428,43.66728915
-8840671.907,5409690.723,358260,GO-20232163720,2023/09/16 04:00:00+00,2022/01/01 05:00:00+00,2023,September,16,259,Saturday  ,0,2022,January,1,1,Saturday  ,4,D14,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,163,Fort York-Liberty Village,82,Niagara (82),-79.41710695,43.63864386
6.32778E-09,5.66492E-09,358261,GO-20232169058,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,18,2023,September,16,259,Saturday  ,18,NSA,"Open Areas (Lakes, Parks, Rivers)",Outside,1430,100,Assault,Assault,NSA,NSA,NSA,NSA,0,0
-8832397.299,5414150.423,358262,GO-20232163811,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,1,2023,September,16,259,Saturday  ,1,D55,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,68,North Riverdale,68,North Riverdale (68),-79.34277489,43.66763012
-8817965.13,5425599.814,358263,GO-20232163835,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,1,2023,September,16,259,Saturday  ,1,D43,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,139,Scarborough Village,139,Scarborough Village (139),-79.21312851,43.74198249
-8833834.354,5416693.666,358264,GO-20232169855,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,20,2023,September,16,259,Saturday  ,20,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1420,100,Assault With Weapon,Assault,57,Broadview North,57,Broadview North (57),-79.35568418,43.68415391
-8847476.44,5407355.878,358265,GO-20232164399,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,3,2023,September,16,259,Saturday  ,3,D22,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,Assault,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17),-79.47823312,43.62346272
-8853745.649,5409731.575,358266,GO-20232169605,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,19,2023,September,16,259,Saturday  ,19,D22,Ttc Bus Stop / Shelter / Loop,Outside,1460,100,Assault Peace Officer,Assault,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.53455038,43.63890944
-8846334.035,5418672.252,358267,GO-20232164415,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,9,2023,September,16,259,Saturday  ,3,D12,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,Break and Enter,112,Beechborough-Greenbrook,112,Beechborough-Greenbrook (112),-79.46797072,43.6970059
-8838562.709,5411477.024,358268,GO-20232185066,2023/09/16 04:00:00+00,2023/09/16 04:00:00+00,2023,September,16,259,Saturday  ,21,2023,September,16,259,Saturday  ,3,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,Assault,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.39815971,43.65025578
-8841159.183,5417241.334,358269,GO-20232164769,2023/09/16 04:00:00+00,2023/09/09 04:00:00+00,2023,September,16,259,Saturday  ,9,2023,September,9,252,Saturday  ,6,D13,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,106,Humewood-Cedarvale,106,Humewood-Cedarvale (106),-79.42148423,43.68771159
